year,certificate,length,genres,category,rating,metascore,total_votes,US_box_office
2001.0,PG-13,102.0,"Comedy, Romance",Comedy,5.7,44.0,54634.0,93607673.0
1955.0,G,76.0,"Animation, Adventure, Comedy",Comedy,7.3,78.0,123481.0,93600000.0
2007.0,PG-13,97.0,"Adventure, Comedy, Drama",Comedy,7.4,42.0,231032.0,93466502.0
2001.0,PG,87.0,"Action, Comedy, Family",Comedy,5.1,47.0,56692.0,93385515.0
2002.0,PG-13,101.0,"Comedy, Romance",Comedy,6.1,42.0,107865.0,93354851.0
1997.0,PG,93.0,"Comedy, Family, Sci-Fi",Comedy,5.3,37.0,84656.0,92977226.0
2012.0,PG-13,123.0,"Comedy, Romance",Comedy,6.5,51.0,44224.0,91547205.0
2016.0,PG-13,102.0,"Action, Comedy, Crime",Comedy,5.9,32.0,53519.0,91221830.0
1998.0,PG-13,125.0,"Comedy, Drama",Comedy,6.8,58.0,61198.0,91137662.0
1998.0,PG,83.0,"Animation, Adventure, Comedy",Comedy,6.5,72.0,146471.0,90757863.0
2006.0,PG-13,83.0,"Comedy, Horror",Comedy,5.1,40.0,113950.0,90710620.0
2007.0,PG,110.0,"Comedy, Family, Sport",Comedy,6.1,44.0,59206.0,90648202.0
2000.0,R,116.0,Comedy,Comedy,6.6,49.0,222744.0,90570999.0
2008.0,V,112.0,"Comedy, Drama, Family",Comedy,4.8,57.0,58226.0,90559416.0
2009.0,PG-13,103.0,"Comedy, Crime, Drama",Comedy,4.5,50.0,11345.0,90485233.0
1996.0,PG,88.0,"Animation, Adventure, Comedy",Comedy,6.5,59.0,163360.0,90463534.0
2015.0,N-16,100.0,"Comedy, Crime",Comedy,6.0,34.0,123528.0,90411453.0
2010.0,PG-13,111.0,"Action, Comedy, Crime",Comedy,7.0,60.0,290221.0,90380162.0
2013.0,V,91.0,"Animation, Adventure, Comedy",Comedy,5.7,39.0,42453.0,90288712.0
2003.0,PG-13,95.0,Comedy,Comedy,4.8,47.0,61631.0,90186328.0
2009.0,R,96.0,"Comedy, Romance",Comedy,6.4,28.0,205244.0,88915214.0
2006.0,PG-13,97.0,"Comedy, Romance",Comedy,5.6,47.0,74879.0,88715192.0
2011.0,PG,120.0,"Adventure, Comedy, Family",Comedy,7.1,75.0,87655.0,88631237.0
2004.0,PG-13,101.0,"Comedy, Crime",Comedy,6.1,55.0,138560.0,88237754.0
2004.0,PG-13,90.0,"Comedy, Romance",Comedy,6.0,44.0,126394.0,88097164.0
2008.0,R,111.0,"Action, Comedy, Crime",Comedy,6.9,64.0,316946.0,87341380.0
2012.0,N-13,85.0,Comedy,Comedy,6.1,50.0,124715.0,86907746.0
2014.0,N-13,109.0,Comedy,Comedy,5.6,36.0,129088.0,86208010.0
2017.0,V,86.0,"Animation, Adventure, Comedy",Comedy,3.3,12.0,56341.0,86089513.0
2004.0,N-7,97.0,Comedy,Comedy,7.0,66.0,336263.0,86058055.0
2014.0,N-7,118.0,"Comedy, Drama, Family",Comedy,5.3,33.0,34285.0,85911262.0
2015.0,V,92.0,"Animation, Adventure, Comedy",Comedy,5.0,33.0,17004.0,85886987.0
2002.0,PG,100.0,"Action, Adventure, Comedy",Comedy,5.2,66.0,61045.0,85846429.0
2004.0,PG,87.0,"Animation, Action, Adventure",Comedy,7.1,66.0,79527.0,85417988.0
1981.0,R,106.0,"Comedy, War",Comedy,6.9,68.0,65770.0,85297000.0
2004.0,PG-13,94.0,Comedy,Comedy,7.2,63.0,331063.0,85288303.0
2006.0,V,86.0,"Animation, Adventure, Comedy",Comedy,6.1,49.0,86824.0,85105259.0
2018.0,N-13,130.0,"Biography, Comedy, Drama",Comedy,8.2,69.0,382737.0,85080171.0
2014.0,R,97.0,"Comedy, Romance",Comedy,4.9,39.0,48391.0,84525432.0
2006.0,G,97.0,"Adventure, Comedy, Family",Comedy,4.8,32.0,33715.0,84500122.0
2017.0,V,108.0,"Animation, Adventure, Comedy",Comedy,6.7,58.0,48994.0,84410380.0
2011.0,PG-13,118.0,"Comedy, Drama, Romance",Comedy,7.4,68.0,473891.0,84351197.0
1940.0,G,88.0,"Animation, Comedy, Family",Comedy,7.4,99.0,131812.0,84254167.0
2004.0,PG,93.0,"Adventure, Comedy, Family",Comedy,5.1,34.0,50285.0,84216833.0
2020.0,R,109.0,"Action, Adventure, Comedy",Comedy,6.1,60.0,168766.0,84158461.0
2014.0,N-16,109.0,"Comedy, Romance",Comedy,6.0,39.0,131177.0,83911193.0
2014.0,PG,92.0,"Animation, Adventure, Comedy",Comedy,6.7,53.0,79649.0,83348920.0
2013.0,N-7,125.0,"Biography, Comedy, Drama",Comedy,7.5,65.0,152566.0,83301580.0
2018.0,V,96.0,"Animation, Adventure, Comedy",Comedy,6.6,60.0,34322.0,83240103.0
2013.0,V,96.0,"Animation, Adventure, Comedy",Comedy,6.4,58.0,84955.0,83028128.0
2006.0,V,97.0,"Adventure, Comedy, Family",Comedy,6.3,68.0,37433.0,82985708.0
2005.0,PG-13,101.0,"Comedy, Romance",Comedy,5.6,31.0,56836.0,82931301.0
2005.0,PG,95.0,"Adventure, Comedy, Family",Comedy,4.7,27.0,29634.0,82674398.0
2011.0,R,115.0,"Comedy, Drama",Comedy,7.3,84.0,233022.0,82584160.0
2005.0,PG,94.0,"Adventure, Comedy, Family",Comedy,5.5,34.0,54908.0,82571173.0
2014.0,N-16,104.0,"Action, Comedy, Crime",Comedy,6.4,30.0,127457.0,82390774.0
2006.0,N-7,93.0,"Adventure, Comedy, Crime",Comedy,5.7,38.0,81746.0,82226474.0
2016.0,N-13,112.0,"Action, Adventure, Comedy",Comedy,6.0,40.0,84695.0,82051601.0
1970.0,R,116.0,"Comedy, Drama, War",Comedy,7.4,80.0,67561.0,81600000.0
2015.0,N-16,115.0,Comedy,Comedy,6.3,48.0,185538.0,81476385.0
2003.0,PG-13,109.0,"Comedy, Music",Comedy,7.1,82.0,269827.0,81261177.0
2002.0,PG,99.0,"Adventure, Comedy, Family",Comedy,5.2,29.0,25416.0,81172560.0
1995.0,PG,103.0,"Comedy, Drama, Romance",Comedy,6.7,67.0,92634.0,81057016.0
2019.0,N-16,110.0,"Comedy, Crime, Drama",Comedy,6.3,79.0,84445.0,80553967.0
2011.0,N-7,102.0,"Comedy, Family, Fantasy",Comedy,5.2,30.0,57645.0,80360843.0
2008.0,PG-13,99.0,"Comedy, Romance",Comedy,6.1,36.0,165446.0,80277646.0
2005.0,PG-13,104.0,Comedy,Comedy,5.1,33.0,75750.0,80270227.0
1998.0,PG-13,97.0,"Comedy, Music, Romance",Comedy,6.8,59.0,135381.0,80245725.0
2006.0,PG,92.0,"Comedy, Family, Sport",Comedy,5.8,52.0,81635.0,80197993.0
2015.0,N-7,103.0,"Adventure, Comedy, Family",Comedy,6.3,60.0,81141.0,80080379.0
2019.0,N-13,114.0,"Action, Adventure, Comedy",Comedy,5.6,38.0,109890.0,80001807.0
2012.0,PG-13,113.0,"Comedy, Fantasy, Horror",Comedy,6.2,55.0,248107.0,79727149.0
2009.0,N-7,102.0,"Comedy, Drama, Family",Comedy,4.5,47.0,39826.0,79566871.0
2015.0,N-13,105.0,"Action, Comedy, Fantasy",Comedy,5.5,27.0,132352.0,78747585.0
2011.0,PG-13,104.0,"Action, Comedy, Crime",Comedy,6.2,59.0,134430.0,78046570.0
2014.0,N-13,118.0,"Comedy, Drama, History",Comedy,6.1,52.0,124984.0,78031620.0
2004.0,PG-13,128.0,"Comedy, Drama, Romance",Comedy,7.4,55.0,408290.0,77872883.0
2018.0,N-13,111.0,Comedy,Comedy,5.6,43.0,36150.0,77339130.0
2012.0,PG,105.0,"Comedy, Family",Comedy,6.0,36.0,24867.0,77267296.0
2020.0,PG,101.0,"Adventure, Comedy, Family",Comedy,5.6,26.0,48876.0,77047065.0
2008.0,N-7,111.0,"Comedy, Romance",Comedy,6.1,47.0,154507.0,76808654.0
1979.0,V,95.0,"Adventure, Comedy, Family",Comedy,7.6,74.0,32897.0,76657000.0
1995.0,PG,106.0,"Comedy, Family, Romance",Comedy,6.1,49.0,34661.0,76594000.0
2010.0,PG-13,109.0,"Action, Adventure, Comedy",Comedy,6.3,46.0,180692.0,76423035.0
2014.0,V,95.0,"Adventure, Comedy, Family",Comedy,7.2,77.0,98948.0,76271832.0
1992.0,R,115.0,"Comedy, Drama, Sport",Comedy,6.8,65.0,75435.0,76253806.0
2016.0,N-7,102.0,"Action, Adventure, Comedy",Comedy,6.7,71.0,54262.0,76233151.0
2003.0,PG,99.0,"Comedy, Family, Fantasy",Comedy,5.0,34.0,43154.0,75847266.0
2000.0,PG-13,125.0,"Comedy, Drama, Fantasy",Comedy,6.8,42.0,104212.0,75793305.0
2002.0,PG-13,102.0,"Comedy, Drama",Comedy,6.3,66.0,29631.0,75782105.0
2006.0,PG-13,110.0,"Comedy, Romance",Comedy,5.6,46.0,78499.0,75628110.0
2011.0,N-7,124.0,"Comedy, Drama, Family",Comedy,7.1,58.0,135270.0,75624550.0
2009.0,R,88.0,"Adventure, Comedy, Fantasy",Comedy,7.6,73.0,521113.0,75590286.0
2003.0,R,88.0,Comedy,Comedy,7.1,54.0,215887.0,75585093.0
2017.0,R,118.0,"Action, Comedy, Crime",Comedy,6.9,47.0,187607.0,75468583.0
2004.0,V,80.0,"Animation, Comedy, Family",Comedy,5.0,27.0,79681.0,75369589.0
1998.0,PG-13,102.0,"Action, Adventure, Comedy",Comedy,5.8,51.0,72855.0,74329966.0
2017.0,V,89.0,"Animation, Action, Comedy",Comedy,6.2,69.0,25086.0,73921000.0
2004.0,N-7,99.0,"Comedy, Family",Comedy,5.4,22.0,44614.0,73780539.0
1988.0,N-7,92.0,"Comedy, Fantasy",Comedy,7.5,70.0,264574.0,73707461.0
2006.0,V,91.0,"Animation, Comedy, Family",Comedy,6.6,68.0,101892.0,73661010.0
2019.0,PG-13,109.0,Comedy,Comedy,4.5,39.0,3814.0,73257045.0
2016.0,PG-13,103.0,"Comedy, Drama, Horror",Comedy,4.6,30.0,7766.0,73159525.0
2009.0,PG,100.0,"Comedy, Family, Sci-Fi",Comedy,5.4,51.0,21783.0,73034460.0
2010.0,PG-13,114.0,Comedy,Comedy,5.9,56.0,101376.0,73026337.0
2006.0,PG,90.0,"Animation, Adventure, Comedy",Comedy,5.6,42.0,28021.0,72779000.0
2006.0,R,92.0,"Documentary, Action, Comedy",Comedy,7.0,66.0,66691.0,72778712.0
2016.0,V,87.0,"Animation, Adventure, Comedy",Comedy,6.8,56.0,56282.0,72679278.0
1994.0,PG-13,86.0,Comedy,Comedy,6.9,37.0,277838.0,72217000.0
2017.0,R,104.0,Comedy,Comedy,5.6,42.0,45158.0,72110659.0
1995.0,R,105.0,"Comedy, Crime, Thriller",Comedy,6.9,82.0,76076.0,72077000.0
2007.0,PG,116.0,"Comedy, Family, Fantasy",Comedy,5.6,42.0,40796.0,72006777.0
2006.0,PG,99.0,"Adventure, Comedy, Family",Comedy,5.5,33.0,56598.0,71726025.0
1999.0,PG,102.0,"Adventure, Comedy, Sci-Fi",Comedy,7.3,70.0,150142.0,71583916.0
2001.0,V,97.0,"Comedy, Drama, Romance",Comedy,6.7,66.0,226976.0,71543427.0
2004.0,R,127.0,"Comedy, Drama, Romance",Comedy,7.5,94.0,179739.0,71503593.0
2009.0,R,105.0,"Comedy, Romance",Comedy,7.0,70.0,194214.0,71440011.0
2001.0,R,83.0,"Comedy, Horror",Comedy,5.3,29.0,149960.0,71308997.0
2015.0,PG,94.0,"Action, Comedy, Crime",Comedy,4.4,13.0,34456.0,71038190.0
2013.0,V,105.0,"Animation, Adventure, Comedy",Comedy,5.3,34.0,38197.0,71017784.0
1993.0,PG,101.0,"Comedy, Fantasy, Romance",Comedy,8.0,72.0,581265.0,70906973.0
2001.0,PG-13,114.0,"Comedy, Drama, Fantasy",Comedy,5.9,48.0,127446.0,70836296.0
2004.0,PG-13,109.0,"Comedy, Crime",Comedy,5.6,41.0,131528.0,70831760.0
2013.0,R,123.0,"Comedy, Drama",Comedy,6.7,59.0,14966.0,70525195.0
2015.0,N-13,130.0,"Biography, Comedy, Drama",Comedy,7.8,81.0,366982.0,70259870.0
1993.0,PG-13,103.0,"Comedy, Drama, Romance",Comedy,7.0,53.0,43211.0,70172621.0
2006.0,N-7,99.0,"Comedy, Crime",Comedy,4.7,34.0,40725.0,70165972.0
1992.0,R,117.0,"Comedy, Drama, Romance",Comedy,5.5,45.0,26190.0,70100000.0
1995.0,PG-13,101.0,"Comedy, Romance",Comedy,6.7,46.0,24325.0,69870000.0
1980.0,R,109.0,"Comedy, War",Comedy,6.2,59.0,23594.0,69847348.0
1995.0,PG-13,103.0,"Comedy, Romance",Comedy,5.5,47.0,35219.0,69700000.0
2000.0,PG,104.0,"Comedy, Family, Fantasy",Comedy,6.1,45.0,40283.0,69691949.0
2005.0,PG-13,105.0,"Comedy, Romance",Comedy,5.9,49.0,40493.0,68915888.0
1993.0,PG,98.0,"Adventure, Comedy, Family",Comedy,7.0,60.0,93441.0,68856263.0
2005.0,PG-13,124.0,"Action, Adventure, Comedy",Comedy,6.0,41.0,92461.0,68671925.0
2018.0,N-7,105.0,"Comedy, Family, Fantasy",Comedy,6.1,57.0,45799.0,68549695.0
2000.0,R,93.0,Comedy,Comedy,6.4,55.0,158371.0,68540777.0
1999.0,PG-13,93.0,"Action, Comedy, Crime",Comedy,6.3,46.0,75529.0,68518533.0
2000.0,PG-13,98.0,"Comedy, Romance, Sport",Comedy,6.0,52.0,87793.0,68379000.0
2011.0,PG,94.0,"Comedy, Family, Fantasy",Comedy,6.0,53.0,88603.0,68224452.0
2012.0,R,134.0,"Comedy, Romance",Comedy,6.2,59.0,128111.0,67544505.0
2003.0,PG,117.0,"Adventure, Comedy, Drama",Comedy,7.0,71.0,77979.0,67406573.0
2018.0,PG-13,118.0,"Comedy, Drama",Comedy,7.3,57.0,89413.0,67363237.0
2008.0,N-7,99.0,Comedy,Comedy,6.8,61.0,220445.0,67294270.0
2014.0,N-7,81.0,"Comedy, Drama, Family",Comedy,6.2,54.0,40949.0,66954149.0
2001.0,R,123.0,"Adventure, Comedy, Crime",Comedy,6.1,43.0,103377.0,66808615.0
2007.0,N-7,102.0,"Biography, Comedy, Drama",Comedy,7.0,67.0,110867.0,66661095.0
1999.0,PG-13,97.0,Comedy,Comedy,6.4,71.0,66533.0,66384775.0
2013.0,PG-13,98.0,"Comedy, Horror, Romance",Comedy,6.8,60.0,219514.0,66380662.0
1998.0,V,128.0,"Adventure, Comedy, Drama",Comedy,6.5,64.0,121248.0,66308518.0
2005.0,V,101.0,"Adventure, Comedy, Family",Comedy,4.8,47.0,45227.0,66023816.0
2015.0,N-16,115.0,"Comedy, Drama, Music",Comedy,5.6,60.0,52449.0,66013057.0
1995.0,R,119.0,"Action, Comedy, Crime",Comedy,6.9,41.0,240966.0,65807024.0
1998.0,PG-13,121.0,"Comedy, Drama, Romance",Comedy,7.0,66.0,69717.0,65705771.0
2012.0,PG-13,114.0,"Comedy, Crime, Drama",Comedy,4.9,42.0,10063.0,65653242.0
1999.0,R,88.0,"Comedy, Romance",Comedy,5.7,30.0,71024.0,65538755.0
2014.0,PG-13,106.0,"Comedy, Romance",Comedy,5.8,38.0,19807.0,65182182.0
2004.0,PG-13,106.0,"Comedy, Drama",Comedy,5.7,59.0,14234.0,65111277.0
2016.0,N-13,129.0,"Action, Adventure, Comedy",Comedy,6.5,46.0,250274.0,65075540.0
2002.0,R,125.0,"Comedy, Drama",Comedy,7.1,85.0,122581.0,65016287.0
2012.0,N-13,112.0,"Comedy, Music, Romance",Comedy,7.1,66.0,277361.0,65001093.0
1995.0,PG-13,114.0,"Comedy, Drama, Romance",Comedy,6.8,67.0,52928.0,65000000.0
2002.0,V,77.0,"Animation, Adventure, Comedy",Comedy,5.5,66.0,50503.0,64956806.0
2006.0,V,85.0,"Animation, Adventure, Comedy",Comedy,6.6,74.0,113672.0,64665672.0
2017.0,PG,100.0,"Adventure, Comedy, Drama",Comedy,7.2,43.0,65780.0,64508620.0
2015.0,N-16,101.0,Comedy,Comedy,6.6,35.0,71179.0,64460211.0
2002.0,R,87.0,"Documentary, Action, Comedy",Comedy,6.6,42.0,81629.0,64255312.0
2001.0,PG-13,87.0,"Comedy, Fantasy",Comedy,5.5,32.0,21615.0,64186502.0
2009.0,N-7,102.0,"Comedy, Drama, Fantasy",Comedy,6.4,48.0,181683.0,64167069.0
2016.0,V,94.0,"Animation, Adventure, Comedy",Comedy,5.7,34.0,57341.0,64063008.0
2011.0,PG,117.0,"Animation, Adventure, Comedy",Comedy,5.9,50.0,41881.0,64006466.0
2010.0,PG,120.0,"Comedy, Drama, Family",Comedy,6.2,56.0,43049.0,64003625.0
2005.0,V,100.0,"Adventure, Comedy, Family",Comedy,6.2,62.0,79452.0,63946815.0
2013.0,PG-13,105.0,"Comedy, Drama",Comedy,6.6,48.0,128477.0,63914167.0
1997.0,PG-13,90.0,"Comedy, Romance",Comedy,6.4,70.0,38786.0,63856929.0
1987.0,N-13,118.0,"Comedy, Fantasy, Horror",Comedy,6.6,67.0,62572.0,63766510.0
1946.0,G,94.0,"Animation, Comedy, Family",Comedy,7.1,54.0,11412.0,63717040.0
2012.0,N-13,100.0,"Comedy, Drama, Romance",Comedy,6.3,65.0,40845.0,63536011.0
1999.0,PG-13,95.0,"Comedy, Romance",Comedy,5.9,51.0,84820.0,63366989.0
2006.0,PG-13,107.0,"Comedy, Drama, Romance",Comedy,5.3,45.0,10606.0,63318000.0
1993.0,PG-13,110.0,"Comedy, Romance",Comedy,6.8,76.0,49208.0,63270710.0
2006.0,PG-13,136.0,"Comedy, Romance",Comedy,6.9,52.0,252535.0,63224849.0
2008.0,R,111.0,"Comedy, Drama, Romance",Comedy,7.1,67.0,264834.0,63172463.0
1996.0,PG-13,81.0,"Animation, Adventure, Comedy",Comedy,6.8,64.0,51509.0,63071133.0
2016.0,N-13,99.0,Comedy,Comedy,5.4,40.0,42838.0,63034755.0
2005.0,N-7,102.0,"Comedy, Fantasy, Romance",Comedy,4.8,34.0,69454.0,62252415.0
1997.0,PG,98.0,Comedy,Comedy,6.5,54.0,51733.0,61917389.0
2006.0,V,98.0,"Comedy, Family, Fantasy",Comedy,4.4,43.0,18242.0,61123569.0
2010.0,N-16,109.0,"Adventure, Comedy, Music",Comedy,6.4,65.0,170000.0,60974475.0
2000.0,PG-13,100.0,"Comedy, Drama, Music",Comedy,5.7,27.0,106695.0,60786269.0
2019.0,V,97.0,"Animation, Adventure, Comedy",Comedy,7.0,61.0,29598.0,60716390.0
1999.0,R,114.0,"Action, Adventure, Comedy",Comedy,7.1,82.0,160379.0,60652036.0
1996.0,PG,89.0,"Adventure, Comedy, Family",Comedy,5.6,34.0,94122.0,60573641.0
2003.0,PG-13,114.0,"Action, Adventure, Comedy",Comedy,6.2,58.0,100380.0,60476872.0
2001.0,PG-13,103.0,"Comedy, Romance",Comedy,5.3,33.0,76593.0,60400856.0
2008.0,N-16,96.0,"Comedy, Crime, Drama",Comedy,7.0,63.0,310675.0,60355347.0
2016.0,N-16,111.0,Comedy,Comedy,6.2,39.0,101813.0,60323786.0
2018.0,N-16,102.0,Comedy,Comedy,6.2,69.0,71816.0,60311495.0
2008.0,PG-13,99.0,"Comedy, Romance",Comedy,6.0,55.0,42487.0,60269340.0
1996.0,PG-13,96.0,"Comedy, Drama, Thriller",Comedy,6.1,56.0,153475.0,60240295.0
2010.0,PG-13,121.0,"Comedy, Drama, Romance",Comedy,4.7,43.0,9104.0,60095852.0
2005.0,N-7,103.0,"Comedy, Drama, Romance",Comedy,6.3,56.0,62399.0,60062868.0
2003.0,N-16,92.0,"Comedy, Crime, Drama",Comedy,7.0,70.0,135810.0,60060328.0
2009.0,N-16,81.0,Comedy,Comedy,5.8,54.0,143901.0,60054530.0
2000.0,PG,89.0,"Adventure, Comedy, Family",Comedy,5.1,34.0,11653.0,60020107.0
1997.0,PG,105.0,"Comedy, Family",Comedy,5.2,42.0,22854.0,59925026.0
2006.0,R,101.0,"Comedy, Drama",Comedy,7.8,80.0,440812.0,59891098.0
1991.0,V,102.0,"Comedy, Drama, Family",Comedy,6.9,56.0,72695.0,59847242.0
2006.0,PG-13,85.0,"Comedy, Sport",Comedy,5.5,25.0,48310.0,59843754.0
2003.0,R,135.0,"Comedy, Drama, Romance",Comedy,7.6,55.0,437766.0,59696144.0
2016.0,N-13,94.0,"Comedy, Romance",Comedy,6.0,37.0,28405.0,59689605.0
2012.0,N-13,83.0,Comedy,Comedy,6.4,58.0,279175.0,59650222.0
1991.0,R,105.0,"Action, Comedy, Crime",Comedy,7.0,52.0,93050.0,59509925.0
2004.0,PG-13,93.0,"Comedy, Horror, Sci-Fi",Comedy,5.3,42.0,61184.0,59484742.0
2017.0,V,101.0,"Animation, Action, Adventure",Comedy,6.0,55.0,22615.0,59281555.0
2014.0,V,83.0,"Animation, Adventure, Comedy",Comedy,6.0,48.0,16709.0,59165787.0
2014.0,N-16,99.0,"Adventure, Comedy, Crime",Comedy,8.1,88.0,710711.0,59100318.0
2007.0,PG,85.0,"Animation, Comedy, Family",Comedy,6.7,64.0,69382.0,58867694.0
2009.0,N-7,89.0,"Comedy, Romance",Comedy,5.5,24.0,100661.0,58715510.0
1992.0,PG,89.0,"Adventure, Comedy, Family",Comedy,4.9,50.0,41420.0,58662452.0
1996.0,PG-13,113.0,"Comedy, Drama, Fantasy",Comedy,5.8,31.0,56199.0,58620973.0
1992.0,PG-13,104.0,"Comedy, Fantasy, Horror",Comedy,6.6,56.0,103961.0,58422650.0
2010.0,PG-13,92.0,"Comedy, Drama, Romance",Comedy,7.0,72.0,360388.0,58401464.0
2013.0,PG,114.0,"Adventure, Comedy, Drama",Comedy,7.3,54.0,294136.0,58236838.0
1999.0,V,132.0,"Comedy, Drama, Sci-Fi",Comedy,6.9,42.0,110604.0,58220776.0
2004.0,PG-13,95.0,"Adventure, Comedy, Mystery",Comedy,5.9,29.0,44522.0,58169327.0
2017.0,N-16,116.0,"Action, Comedy, Crime",Comedy,5.5,37.0,162400.0,58060186.0
1987.0,PG-13,88.0,"Comedy, Crime, Thriller",Comedy,6.3,56.0,33635.0,57915972.0
2004.0,N-7,106.0,"Comedy, Drama, Music",Comedy,6.1,47.0,43760.0,57890460.0
2001.0,PG-13,84.0,"Comedy, Sci-Fi",Comedy,4.8,43.0,57223.0,57743062.0
1997.0,PG-13,116.0,"Comedy, Drama, Romance",Comedy,8.6,59.0,625933.0,57598247.0
2000.0,R,98.0,Comedy,Comedy,6.2,41.0,36963.0,57328603.0
1993.0,PG,107.0,"Comedy, Family, Music",Comedy,5.7,38.0,49542.0,57319029.0
2004.0,PG-13,98.0,"Comedy, Fantasy, Romance",Comedy,6.2,57.0,167930.0,57231747.0
2012.0,PG,89.0,"Animation, Adventure, Comedy",Comedy,5.9,35.0,24520.0,57012977.0
2012.0,N-16,113.0,Comedy,Comedy,6.7,49.0,203400.0,57011521.0
2000.0,PG-13,110.0,"Action, Adventure, Comedy",Comedy,6.6,77.0,119475.0,56937502.0
2011.0,PG-13,96.0,"Comedy, Fantasy, Romance",Comedy,7.7,81.0,389215.0,56816662.0
1995.0,PG-13,97.0,"Comedy, Romance",Comedy,6.8,68.0,185233.0,56631572.0
2001.0,PG-13,112.0,"Action, Adventure, Comedy",Comedy,6.4,52.0,108994.0,56618055.0
2002.0,PG-13,118.0,"Comedy, Drama, Romance",Comedy,5.9,63.0,33111.0,56399184.0
2003.0,PG-13,95.0,"Comedy, Romance",Comedy,5.5,28.0,67657.0,56127162.0
2005.0,V,85.0,"Animation, Adventure, Comedy",Comedy,7.4,87.0,125862.0,56110897.0
2005.0,N-7,118.0,"Comedy, Crime, Music",Comedy,5.7,37.0,67226.0,56046979.0
2012.0,N-7,92.0,"Animation, Adventure, Comedy",Comedy,7.0,72.0,94737.0,56003051.0
2011.0,R,109.0,"Comedy, Romance",Comedy,6.5,63.0,340869.0,55802754.0
2013.0,PG,91.0,"Animation, Adventure, Comedy",Comedy,5.8,38.0,22588.0,55750480.0
2017.0,N-16,96.0,"Comedy, Horror, Mystery",Comedy,6.6,58.0,117463.0,55683845.0
1999.0,PG-13,107.0,"Comedy, Drama, Romance",Comedy,6.1,60.0,83590.0,55474756.0
2016.0,N-16,92.0,Comedy,Comedy,5.7,58.0,113973.0,55455765.0
2009.0,PG-13,115.0,"Comedy, Fantasy, Romance",Comedy,5.8,34.0,84941.0,55250026.0
2007.0,PG-13,113.0,"Comedy, Drama",Comedy,5.9,54.0,12257.0,55184721.0
2019.0,PG,102.0,"Adventure, Comedy, Family",Comedy,6.1,63.0,24234.0,54893567.0
2016.0,N-16,105.0,Comedy,Comedy,5.8,42.0,71058.0,54767494.0
2012.0,PG-13,103.0,"Action, Comedy, Romance",Comedy,6.3,31.0,176307.0,54760791.0
2012.0,N-18,88.0,Comedy,Comedy,6.6,48.0,189102.0,54731865.0
2019.0,R,117.0,"Comedy, Fantasy, Romance",Comedy,5.3,49.0,23013.0,54611903.0
2011.0,PG-13,118.0,"Comedy, Romance",Comedy,5.7,22.0,82402.0,54544638.0
2017.0,R,115.0,"Comedy, Crime, Drama",Comedy,8.1,88.0,435534.0,54513740.0
2014.0,N-16,108.0,"Comedy, Crime",Comedy,6.3,40.0,158888.0,54445357.0
2014.0,PG,122.0,"Comedy, Drama",Comedy,7.3,55.0,77115.0,54240821.0
2007.0,PG,87.0,"Animation, Action, Adventure",Comedy,6.2,41.0,61413.0,54149098.0
2016.0,PG-13,111.0,"Comedy, Drama",Comedy,5.9,67.0,14364.0,54030051.0
1993.0,PG,105.0,"Action, Adventure, Comedy",Comedy,6.4,43.0,50812.0,53898845.0
1997.0,PG-13,94.0,"Adventure, Comedy",Comedy,7.0,51.0,221747.0,53883989.0
1996.0,R,135.0,"Comedy, Drama, Romance",Comedy,6.4,60.0,46246.0,53854588.0
2007.0,PG-13,126.0,"Comedy, Drama, Romance",Comedy,7.0,39.0,200452.0,53695808.0
1995.0,PG,127.0,"Comedy, Drama, Romance",Comedy,6.3,56.0,36927.0,53672080.0
1993.0,PG,103.0,"Comedy, Family, Fantasy",Comedy,6.1,53.0,25320.0,53579269.0
2018.0,N-13,117.0,"Comedy, Crime, Mystery",Comedy,6.8,67.0,130214.0,53548586.0
2005.0,PG,88.0,"Comedy, Family, Fantasy",Comedy,5.5,38.0,26751.0,53412862.0
2010.0,PG-13,115.0,"Comedy, Drama, Romance",Comedy,6.5,39.0,123170.0,53374681.0
2019.0,R,132.0,"Comedy, Drama, Thriller",Comedy,8.6,96.0,562701.0,53367844.0
2011.0,PG-13,106.0,"Comedy, Drama",Comedy,4.7,45.0,7547.0,53345287.0
2013.0,N-13,116.0,"Action, Adventure, Comedy",Comedy,6.6,47.0,160517.0,53262560.0
2010.0,PG,105.0,"Adventure, Comedy, Drama",Comedy,6.5,50.0,92494.0,53032453.0
1992.0,R,120.0,"Comedy, Crime",Comedy,7.6,68.0,107654.0,52929168.0
1999.0,PG-13,105.0,"Comedy, Romance",Comedy,5.4,46.0,32468.0,52888180.0
1999.0,R,106.0,"Comedy, Drama, Romance",Comedy,6.5,50.0,41813.0,52885587.0
1994.0,R,117.0,"Comedy, Drama, Romance",Comedy,7.1,81.0,140257.0,52700832.0
2011.0,PG,100.0,"Comedy, Family",Comedy,6.5,51.0,26399.0,52698535.0
2005.0,PG,95.0,"Comedy, Family, Romance",Comedy,5.6,45.0,36281.0,52580895.0
2013.0,PG-13,100.0,"Comedy, Drama, Romance",Comedy,4.9,28.0,5897.0,52440051.0
2001.0,R,110.0,"Comedy, Drama",Comedy,7.6,76.0,267541.0,52364010.0
1999.0,R,81.0,"Animation, Comedy, Fantasy",Comedy,7.7,73.0,192338.0,52037603.0
