index,year,certificate,length,category,rating,metascore,total_votes,US_box_office,index,first_genre,second_genre,third_genre
22281,2017.0,PG-13,103.0,Thriller,6.4,49.0,11963.0,768946.0,7590,Biography,Drama,History
22282,2002.0,R,103.0,Thriller,7.1,41.0,29569.0,764554.0,7591,Crime,Drama,Mystery
22283,2003.0,R,114.0,Thriller,6.2,45.0,4908.0,763044.0,7592,Thriller,Drama,
22284,2011.0,R,123.0,Thriller,6.1,79.0,31060.0,756452.0,7593,Drama,Thriller,War
22287,1991.0,R,158.0,Thriller,6.8,63.0,9189.0,752856.0,7594,Action,Drama,Sci-Fi
22288,2006.0,R,180.0,Thriller,6.9,73.0,53684.0,751138.0,7595,Drama,Fantasy,Mystery
22292,2012.0,R,109.0,Thriller,5.1,58.0,44780.0,743636.0,7596,Crime,Drama,Fantasy
22295,2002.0,PG-13,133.0,Thriller,6.2,54.0,2152.0,736762.0,7597,Crime,Drama,Romance
22297,2003.0,R,98.0,Thriller,6.3,36.0,15130.0,728253.0,7598,Biography,Crime,Drama
22300,2003.0,R,120.0,Thriller,8.4,77.0,517386.0,707481.0,7599,Action,Drama,Mystery
22301,2010.0,R,84.0,Thriller,6.8,75.0,13487.0,706937.0,7600,Action,Crime,Drama
22307,2004.0,R,95.0,Thriller,6.9,63.0,25168.0,697759.0,7601,Biography,Crime,Drama
22308,2012.0,R,107.0,Thriller,5.8,45.0,35979.0,692640.0,7602,Crime,Drama,Mystery
22309,2001.0,R,105.0,Thriller,5.8,44.0,6322.0,687194.0,7603,Crime,Drama,Music
22311,1995.0,PG-13,106.0,Thriller,6.8,71.0,1682.0,676525.0,7604,Drama,Thriller,
22314,2001.0,PG-13,121.0,Thriller,6.4,48.0,10694.0,668140.0,7605,Drama,Romance,Thriller
22319,2013.0,PG-13,93.0,Thriller,6.4,51.0,15166.0,653651.0,7606,Drama,History,Mystery
22320,2006.0,PG,93.0,Thriller,5.1,42.0,23596.0,652526.0,7607,Action,Adventure,Family
22322,2015.0,R,122.0,Thriller,6.9,67.0,36991.0,643557.0,7608,Biography,Drama,History
22323,2018.0,R,105.0,Thriller,5.8,59.0,6387.0,642157.0,7609,Biography,Crime,Drama
22325,2001.0,PG-13,108.0,Thriller,7.2,75.0,20225.0,636830.0,7610,Animation,Adventure,Drama
22326,2000.0,R,106.0,Thriller,6.9,49.0,58094.0,632548.0,7611,Crime,Horror,Mystery
22331,2001.0,PG-13,90.0,Thriller,5.2,29.0,5435.0,623374.0,7612,Action,Adventure,Drama
22333,1975.0,PG-13,126.0,Thriller,7.6,90.0,21508.0,620155.0,7613,Drama,Thriller,
22336,2002.0,R,105.0,Thriller,6.1,55.0,21081.0,605562.0,7614,Action,Horror,Mystery
22338,2014.0,PG-13,97.0,Thriller,6.1,54.0,62689.0,600896.0,7615,Drama,Mystery,Sci-Fi
22340,2007.0,R,103.0,Thriller,6.0,63.0,20370.0,597420.0,7616,Horror,Sci-Fi,Thriller
22343,2008.0,R,107.0,Thriller,5.6,37.0,21455.0,580862.0,7617,Action,Comedy,Thriller
22346,2010.0,R,101.0,Thriller,6.3,57.0,52897.0,578382.0,7618,Crime,Drama,Mystery
22351,2005.0,R,108.0,Thriller,6.4,65.0,17873.0,568695.0,7619,Drama,Romance,Thriller
22354,2002.0,R,99.0,Thriller,6.9,36.0,9636.0,562059.0,7620,Comedy,Drama,Sport
22358,2008.0,R,113.0,Thriller,7.5,71.0,32215.0,551660.0,7621,Action,Biography,Crime
22359,2004.0,PG-13,95.0,Thriller,6.2,43.0,31443.0,548039.0,7622,Drama,Sci-Fi,Thriller
22360,2009.0,R,129.0,Thriller,7.8,79.0,53258.0,547292.0,7623,Crime,Drama,Mystery
22362,2007.0,R,110.0,Thriller,6.2,28.0,5623.0,540183.0,7624,Comedy,Crime,Drama
22365,1995.0,R,99.0,Thriller,6.1,69.0,3296.0,536023.0,7625,Crime,Thriller,
22366,1995.0,R,115.0,Thriller,6.8,46.0,26168.0,529766.0,7626,Crime,Drama,Thriller
22372,2012.0,R,130.0,Thriller,6.9,54.0,13382.0,519535.0,7627,Drama,Thriller,
22373,2006.0,R,97.0,Thriller,6.3,49.0,6840.0,519086.0,7628,Crime,Drama,Mystery
22376,2014.0,R,91.0,Thriller,7.1,66.0,35850.0,511635.0,7629,Comedy,Drama,Romance
22377,2014.0,R,93.0,Thriller,4.3,42.0,282.0,510957.0,7630,Action,Horror,Thriller
22378,2014.0,N-13,96.0,Thriller,6.2,66.0,29673.0,506067.0,7631,Romance,Thriller,
22379,2002.0,R,99.0,Thriller,6.7,66.0,27952.0,503714.0,7632,Drama,Horror,Mystery
22381,1997.0,R,90.0,Thriller,7.2,61.0,213079.0,501818.0,7633,Drama,Mystery,Sci-Fi
22384,2009.0,PG-13,105.0,Thriller,5.8,26.0,18800.0,500154.0,7634,Action,Crime,Thriller
22385,2018.0,R,96.0,Thriller,5.9,68.0,1986.0,500101.0,7635,Crime,Drama,Thriller
22394,2007.0,R,106.0,Thriller,5.9,69.0,11907.0,478492.0,7636,Drama,Horror,Thriller
22395,2008.0,R,150.0,Thriller,7.4,76.0,36049.0,476270.0,7637,Action,Biography,Crime
22404,2006.0,R,132.0,Thriller,6.5,59.0,33335.0,450686.0,7638,Action,Fantasy,Horror
22412,2006.0,R,84.0,Thriller,6.6,66.0,146066.0,438653.0,7639,Adventure,Comedy,Sci-Fi
22417,2009.0,R,116.0,Thriller,6.3,41.0,19515.0,425025.0,7640,Crime,Drama,Mystery
22418,2004.0,PG-13,77.0,Thriller,6.9,68.0,98790.0,424760.0,7641,Drama,Sci-Fi,Thriller
22419,2002.0,R,102.0,Thriller,6.0,51.0,3554.0,422688.0,7642,Action,Comedy,Crime
22422,2013.0,R,107.0,Thriller,6.1,47.0,7724.0,420266.0,7643,Crime,Drama,Thriller
22424,1993.0,R,96.0,Thriller,6.5,49.0,19650.0,418953.0,7644,Crime,Thriller,
22427,2006.0,R,115.0,Thriller,6.7,62.0,29715.0,418296.0,7645,Action,Drama,Thriller
22428,2013.0,PG-13,93.0,Thriller,6.7,62.0,6732.0,414912.0,7646,Drama,History,Thriller
22429,2014.0,R,109.0,Thriller,6.8,73.0,34199.0,414623.0,7647,Crime,Thriller,
22431,2012.0,R,103.0,Thriller,7.2,82.0,15888.0,413276.0,7648,Drama,Thriller,
22433,2004.0,PG-13,126.0,Thriller,6.9,66.0,16714.0,410388.0,7649,Animation,Action,Adventure
22437,2011.0,R,87.0,Thriller,6.6,67.0,20829.0,405614.0,7650,Drama,Mystery,Sci-Fi
22438,2018.0,R,93.0,Thriller,5.5,58.0,4237.0,401463.0,7651,Comedy,Thriller,
22442,2006.0,R,123.0,Thriller,6.3,65.0,6430.0,399879.0,7652,Crime,Drama,Mystery
22443,2004.0,R,95.0,Thriller,5.2,31.0,88.0,398000.0,7653,Adventure,Action,Thriller
22444,2009.0,N-18,108.0,Thriller,6.6,49.0,116929.0,397070.0,7654,Drama,Horror,Thriller
22445,2019.0,N-13,112.0,Thriller,7.3,63.0,34433.0,395511.0,7655,Biography,Crime,Drama
22454,2005.0,R,96.0,Thriller,6.2,29.0,15727.0,381186.0,7656,Crime,Drama,Thriller
22455,2018.0,R,96.0,Thriller,5.7,57.0,3907.0,380311.0,7657,Thriller,,
22456,2012.0,R,105.0,Thriller,5.6,61.0,7267.0,379791.0,7658,Drama,Sport,Thriller
22460,2005.0,R,99.0,Thriller,6.1,51.0,4814.0,374903.0,7659,Drama,Romance,Thriller
22465,2018.0,N-16,111.0,Thriller,6.2,58.0,12018.0,370949.0,7660,Drama,Thriller,
22467,2005.0,R,93.0,Thriller,5.5,33.0,6523.0,370627.0,7661,Action,Crime,Drama
22468,1999.0,R,111.0,Thriller,6.1,56.0,6341.0,368808.0,7662,Crime,Drama,Mystery
22470,2004.0,R,80.0,Thriller,5.7,49.0,8444.0,367027.0,7663,Action,Crime,Horror
22473,2003.0,R,103.0,Thriller,5.8,56.0,8322.0,358804.0,7664,Crime,Drama,Mystery
22474,2004.0,R,100.0,Thriller,6.4,61.0,9936.0,358262.0,7665,Drama,Mystery,Romance
22481,2012.0,R,105.0,Thriller,7.4,72.0,30161.0,354244.0,7666,Drama,Mystery,Thriller
22482,2001.0,R,98.0,Thriller,6.8,56.0,23534.0,353743.0,7667,Comedy,Crime,Drama
22484,2012.0,R,112.0,Thriller,4.7,20.0,8816.0,353468.0,7668,Drama,Fantasy,Sci-Fi
22488,2008.0,R,110.0,Thriller,6.4,55.0,2942.0,346286.0,7669,Crime,Drama,Thriller
22489,2007.0,R,88.0,Thriller,6.5,49.0,30524.0,342835.0,7670,Crime,Drama,Mystery
22496,1998.0,R,93.0,Thriller,6.7,71.0,1566.0,332388.0,7671,Crime,Drama,Thriller
22497,2003.0,R,123.0,Thriller,7.3,73.0,9462.0,332015.0,7672,Action,Crime,Drama
22500,2000.0,R,105.0,Thriller,6.5,59.0,6773.0,327418.0,7673,Drama,Mystery,Romance
22501,1996.0,R,94.0,Thriller,6.1,48.0,7595.0,326308.0,7674,Crime,Drama,Thriller
22504,2017.0,N-16,106.0,Thriller,7.1,65.0,29140.0,321011.0,7675,Crime,Drama,Thriller
22505,2012.0,R,90.0,Thriller,6.4,68.0,31539.0,318622.0,7676,Crime,Drama,Thriller
22506,2014.0,R,102.0,Thriller,6.4,63.0,22593.0,316842.0,7677,Drama,Thriller,War
22511,2003.0,R,92.0,Thriller,6.8,39.0,8230.0,306224.0,7678,Drama,Romance,Thriller
22513,2012.0,N-13,96.0,Thriller,5.5,43.0,43379.0,304318.0,7679,Action,Crime,Thriller
22514,2007.0,R,90.0,Thriller,6.3,38.0,13634.0,303439.0,7680,Drama,Fantasy,Mystery
22515,2001.0,R,108.0,Thriller,6.9,59.0,12769.0,302675.0,7681,Drama,Fantasy,Romance
22516,2005.0,R,90.0,Thriller,6.5,48.0,2511.0,302256.0,7682,Action,Crime,Drama
22517,2008.0,R,98.0,Thriller,5.0,20.0,15994.0,300000.0,7683,Crime,Drama,Thriller
22519,2004.0,R,108.0,Thriller,6.8,63.0,3303.0,299261.0,7684,Crime,Drama,Thriller
22523,1996.0,R,102.0,Thriller,6.8,61.0,26501.0,295493.0,7685,Comedy,Crime,Drama
22525,2015.0,PG,105.0,Thriller,7.3,85.0,6912.0,294313.0,7686,Animation,Adventure,Comedy
22536,2005.0,R,105.0,Thriller,6.7,58.0,7081.0,281326.0,7687,Drama,Thriller,
22537,2014.0,R,121.0,Thriller,6.9,80.0,15255.0,280494.0,7688,Drama,Thriller,
22541,2015.0,R,105.0,Thriller,7.1,61.0,4936.0,277636.0,7689,Biography,Drama,Thriller
22542,2019.0,R,112.0,Thriller,5.4,42.0,3789.0,276998.0,7690,Action,Crime,Thriller
22544,2006.0,R,145.0,Thriller,5.4,44.0,37199.0,275380.0,7691,Comedy,Drama,Mystery
22545,2008.0,R,133.0,Thriller,7.5,72.0,28501.0,275125.0,7692,Action,Biography,Crime
22546,2017.0,R,86.0,Thriller,5.0,34.0,3017.0,274635.0,7693,Crime,Drama,Romance
22548,2005.0,R,97.0,Thriller,5.6,37.0,5284.0,271078.0,7694,Crime,Drama,Thriller
22549,2008.0,N-16,93.0,Thriller,5.9,40.0,34696.0,270659.0,7695,Romance,Thriller,
22551,2003.0,R,110.0,Thriller,6.0,51.0,1007.0,267495.0,7696,Adventure,Comedy,Crime
22556,2000.0,R,110.0,Thriller,6.5,43.0,22724.0,258691.0,7697,Crime,Drama,Thriller
22557,2013.0,N-18,90.0,Thriller,7.1,78.0,67575.0,258113.0,7698,Crime,Drama,Thriller
22559,2009.0,R,91.0,Thriller,5.3,28.0,14441.0,257412.0,7699,Action,Adventure,Fantasy
22560,1993.0,R,103.0,Thriller,6.2,62.0,4334.0,256264.0,7700,Drama,Mystery,Thriller
22561,1999.0,R,98.0,Thriller,7.3,68.0,9651.0,254441.0,7701,Drama,Thriller,
22562,2018.0,R,118.0,Thriller,6.5,48.0,12700.0,253184.0,7702,Biography,Drama,Horror
22563,2013.0,R,112.0,Thriller,6.0,75.0,14734.0,252903.0,7703,Drama,Thriller,
22564,2018.0,R,118.0,Thriller,4.1,16.0,6450.0,252676.0,7704,Crime,Mystery,Thriller
22565,2010.0,PG-13,103.0,Thriller,7.0,61.0,68975.0,252652.0,7705,Drama,Fantasy,Horror
22570,2005.0,R,117.0,Thriller,5.2,55.0,10610.0,251495.0,7706,Drama,Horror,Thriller
22571,2011.0,R,102.0,Thriller,6.9,67.0,1047.0,250800.0,7707,Drama,Thriller,
22578,2002.0,R,95.0,Thriller,5.2,29.0,679.0,243347.0,7708,Drama,Thriller,Crime
22579,1992.0,R,104.0,Thriller,7.5,54.0,91514.0,242623.0,7709,Comedy,Fantasy,Horror
22585,2010.0,R,94.0,Thriller,6.4,63.0,87865.0,237301.0,7710,Adventure,Drama,Romance
22586,2003.0,R,111.0,Thriller,7.6,72.0,24475.0,237183.0,7711,Comedy,Crime,Drama
22591,2002.0,R,129.0,Thriller,5.9,64.0,4870.0,231756.0,7712,Drama,Mystery,Thriller
22594,2014.0,R,76.0,Thriller,6.2,73.0,3238.0,231186.0,7713,Crime,Romance,Thriller
22595,2017.0,N-13,94.0,Thriller,6.7,48.0,3486.0,229423.0,7714,Animation,Action,Comedy
22596,2015.0,R,84.0,Thriller,6.9,72.0,42854.0,229094.0,7715,Action,Adventure,Drama
22601,2019.0,Not Rated,83.0,Thriller,6.6,65.0,4860.0,226421.0,7716,Drama,Thriller,
22603,2009.0,R,103.0,Thriller,6.1,52.0,1384.0,225341.0,7717,Thriller,,
22606,2009.0,R,89.0,Thriller,4.4,31.0,1118.0,224409.0,7718,Fantasy,Horror,Thriller
22607,2007.0,R,99.0,Thriller,6.7,54.0,14222.0,223537.0,7719,Action,Drama,History
22610,2006.0,R,122.0,Thriller,6.5,50.0,15253.0,220914.0,7720,Biography,Drama,Romance
22613,2019.0,Not Rated,109.0,Thriller,6.9,65.0,7957.0,216494.0,7721,Action,Crime,Drama
22615,2010.0,R,109.0,Thriller,6.1,53.0,33099.0,214966.0,7722,Crime,Drama,Thriller
22620,2005.0,R,115.0,Thriller,7.6,75.0,72187.0,211667.0,7723,Crime,Drama,Thriller
22622,2018.0,R,85.0,Thriller,7.5,83.0,44802.0,207140.0,7724,Crime,Drama,Thriller
22625,2008.0,PG,88.0,Thriller,6.4,46.0,14572.0,206678.0,7725,Comedy,Drama,Family
22634,2013.0,N-13,93.0,Thriller,6.5,68.0,47547.0,200268.0,7726,Comedy,Drama,Mystery
22638,2003.0,R,93.0,Thriller,6.2,57.0,19974.0,197148.0,7727,Drama,Romance,Sci-Fi
22640,2008.0,R,84.0,Thriller,5.1,25.0,15416.0,194287.0,7728,Action,Drama,Thriller
22646,2010.0,R,124.0,Thriller,6.7,75.0,16767.0,188870.0,7729,Action,Crime,Drama
22647,2006.0,R,108.0,Thriller,6.4,60.0,20209.0,188565.0,7730,Biography,Crime,Drama
22649,2004.0,R,84.0,Thriller,5.5,45.0,2352.0,187786.0,7731,Horror,Thriller,
22650,1994.0,R,87.0,Thriller,3.3,50.0,20158.0,186712.0,7732,Comedy,Horror,Thriller
22651,2015.0,R,108.0,Thriller,7.0,73.0,12287.0,186255.0,7733,Biography,Crime,Drama
22656,2010.0,R,93.0,Thriller,5.7,22.0,11841.0,181591.0,7734,Action,Crime,Drama
22659,2002.0,R,99.0,Thriller,6.7,51.0,2672.0,179751.0,7735,Comedy,Drama,Thriller
22663,2015.0,R,105.0,Thriller,6.7,68.0,33960.0,176637.0,7736,Drama,Thriller,
22668,2001.0,R,86.0,Thriller,6.5,55.0,6325.0,171478.0,7737,Comedy,Thriller,
22670,2002.0,R,101.0,Thriller,8.0,75.0,118031.0,169659.0,7738,Action,Crime,Drama
22675,2005.0,R,98.0,Thriller,5.1,34.0,9770.0,167723.0,7739,Drama,Fantasy,Horror
22677,2009.0,R,100.0,Thriller,6.7,65.0,25145.0,166980.0,7740,Crime,Thriller,
22680,2013.0,R,120.0,Thriller,6.5,46.0,77910.0,164480.0,7741,Comedy,Crime,Drama
22686,2004.0,R,81.0,Thriller,4.4,39.0,3228.0,159429.0,7742,Drama,Thriller,
22687,2019.0,R,98.0,Thriller,5.3,57.0,2781.0,159218.0,7743,Drama,Thriller,
22693,2006.0,R,93.0,Thriller,5.7,57.0,29040.0,155873.0,7744,Comedy,Horror,Thriller
22704,2002.0,R,93.0,Thriller,6.6,58.0,33241.0,150277.0,7745,Comedy,Drama,Horror
22707,2014.0,PG-13,97.0,Thriller,4.2,24.0,4542.0,149337.0,7746,Fantasy,Horror,Thriller
22721,2002.0,R,101.0,Thriller,5.6,63.0,9576.0,144008.0,7747,Biography,Crime,Drama
22725,2001.0,R,120.0,Thriller,7.7,60.0,90932.0,141072.0,7748,Drama,Thriller,
22730,2006.0,R,96.0,Thriller,6.5,62.0,36666.0,136432.0,7749,Comedy,Horror,Thriller
22735,2005.0,R,82.0,Thriller,6.2,61.0,11333.0,131617.0,7750,Drama,Thriller,
22737,2007.0,R,104.0,Thriller,4.8,45.0,2914.0,130361.0,7751,Drama,Thriller,
22740,2004.0,R,101.0,Thriller,7.0,40.0,17547.0,129135.0,7752,Animation,Action,Adventure
22743,2010.0,N-18,144.0,Thriller,7.8,67.0,111806.0,128392.0,7753,Action,Crime,Drama
22744,2015.0,R,88.0,Thriller,6.3,66.0,30375.0,128002.0,7754,Crime,Thriller,
22745,2012.0,R,107.0,Thriller,7.0,86.0,9398.0,127877.0,7755,Action,Crime,Drama
22747,2006.0,R,118.0,Thriller,6.2,52.0,4087.0,126242.0,7756,Action,Comedy,Thriller
22748,2004.0,R,99.0,Thriller,7.5,44.0,4610.0,126132.0,7757,Action,Adventure,Comedy
22749,2013.0,PG-13,97.0,Thriller,6.4,68.0,67463.0,125687.0,7758,Action,Drama,Mystery
22750,2007.0,PG-13,159.0,Thriller,7.7,72.0,13967.0,125120.0,7759,Crime,Drama,Thriller
22753,2015.0,R,115.0,Thriller,7.1,81.0,9912.0,122902.0,7760,Crime,Drama,Thriller
22754,2007.0,R,102.0,Thriller,6.7,46.0,22640.0,121994.0,7761,Crime,Drama,Thriller
22756,2013.0,R,85.0,Thriller,6.3,56.0,21892.0,121179.0,7762,Action,Adventure,Horror
22760,2015.0,PG-13,98.0,Thriller,6.0,68.0,28463.0,118483.0,7763,Drama,Sci-Fi,Thriller
22762,2018.0,R,96.0,Thriller,7.5,75.0,6351.0,117963.0,7764,Animation,Action,Crime
22767,1992.0,R,97.0,Thriller,5.6,69.0,2187.0,114516.0,7765,Crime,Drama,Romance
22770,1985.0,PG-13,100.0,Thriller,7.6,78.0,29913.0,113164.0,7766,Action,Comedy,Crime
22771,2011.0,R,84.0,Thriller,5.3,57.0,6125.0,112498.0,7767,Drama,Mystery,Thriller
22776,2009.0,N-18,97.0,Thriller,7.3,73.0,83892.0,110248.0,7768,Drama,Thriller,
22781,2008.0,R,95.0,Thriller,6.0,55.0,31363.0,108662.0,7769,Crime,Thriller,
22783,2009.0,R,104.0,Thriller,5.9,36.0,36752.0,108229.0,7770,Drama,Mystery,Thriller
22786,2014.0,R,120.0,Thriller,6.5,56.0,21155.0,106869.0,7771,Crime,Drama,History
22787,1996.0,R,95.0,Thriller,5.7,41.0,2206.0,106606.0,7772,Drama,Thriller,
22791,2009.0,PG,90.0,Thriller,5.7,48.0,3760.0,104526.0,7773,Comedy,Horror,Sci-Fi
22792,2015.0,R,94.0,Thriller,6.1,80.0,5242.0,104038.0,7774,Drama,Fantasy,Horror
22794,2000.0,R,114.0,Thriller,5.9,45.0,9022.0,102622.0,7775,Crime,Drama,Mystery
22796,2017.0,R,114.0,Thriller,5.6,65.0,2253.0,102510.0,7776,Drama,Romance,Thriller
22800,2009.0,R,90.0,Thriller,4.9,43.0,20347.0,101740.0,7777,Comedy,Drama,Horror
22801,2004.0,R,98.0,Thriller,5.2,37.0,9310.0,101107.0,7778,Horror,Thriller,
22805,2001.0,R,91.0,Thriller,5.0,63.0,4037.0,100319.0,7779,Horror,Mystery,Thriller
22809,2012.0,R,116.0,Thriller,5.8,55.0,57187.0,99770.0,7780,Horror,Thriller,
22811,2011.0,R,110.0,Thriller,6.2,43.0,16011.0,99603.0,7781,Drama,Thriller,
22812,2012.0,R,101.0,Thriller,6.2,71.0,11990.0,99134.0,7782,Drama,Thriller,
22813,2015.0,N-16,92.0,Thriller,6.3,72.0,6677.0,98818.0,7783,Drama,Fantasy,Horror
22815,1999.0,R,125.0,Thriller,6.6,50.0,7856.0,97152.0,7784,Action,Thriller,
22816,2017.0,R,113.0,Thriller,6.9,87.0,7497.0,95609.0,7785,Adventure,Crime,Drama
22820,2000.0,R,113.0,Thriller,6.9,60.0,4204.0,93817.0,7786,Action,Crime,Thriller
22823,2010.0,R,108.0,Thriller,6.3,27.0,76521.0,93051.0,7787,Horror,Thriller,
22830,2012.0,R,102.0,Thriller,5.3,53.0,21820.0,91186.0,7788,Adventure,Drama,Mystery
22835,2018.0,N-18,152.0,Thriller,6.8,42.0,59643.0,87008.0,7789,Crime,Drama,Horror
22836,2019.0,R,123.0,Thriller,7.4,31.0,414.0,86858.0,7790,Crime,Drama,Thriller
22838,2016.0,R,110.0,Thriller,6.5,78.0,4812.0,86402.0,7791,Crime,Thriller,
22841,2005.0,R,135.0,Thriller,6.5,54.0,6469.0,85410.0,7792,Drama,Thriller,
22845,2012.0,R,118.0,Thriller,6.5,66.0,41328.0,84293.0,7793,Drama,Fantasy,Horror
22847,2008.0,N-16,98.0,Thriller,6.0,58.0,60302.0,83361.0,7794,Horror,Mystery,Thriller
22848,1969.0,M,127.0,Thriller,8.3,86.0,23989.0,83305.0,7795,Crime,Drama,History
22852,2001.0,R,94.0,Thriller,6.7,53.0,37678.0,81525.0,7796,Action,Drama,Comedy
22857,2007.0,PG-13,98.0,Thriller,5.5,30.0,549.0,79436.0,7797,Drama,Thriller,
22862,2017.0,R,90.0,Thriller,6.3,47.0,5809.0,77980.0,7798,Biography,Drama,History
22864,2018.0,PG-13,100.0,Thriller,6.0,64.0,4747.0,76916.0,7799,Drama,Sci-Fi,Thriller
22866,2013.0,R,105.0,Thriller,5.9,71.0,20075.0,76633.0,7800,Drama,Horror,Thriller
22867,2002.0,R,111.0,Thriller,6.7,66.0,7290.0,76584.0,7801,Action,Crime,Thriller
22869,2019.0,R,96.0,Thriller,5.6,60.0,9682.0,76289.0,7802,Action,Thriller,
22870,2008.0,PG-13,90.0,Thriller,6.0,59.0,6297.0,75727.0,7803,Drama,Romance,Sci-Fi
22871,2005.0,R,111.0,Thriller,6.4,25.0,90051.0,75420.0,7804,Action,Crime,Drama
22878,2012.0,R,86.0,Thriller,6.0,26.0,19025.0,72140.0,7805,Horror,Thriller,
22879,2001.0,R,113.0,Thriller,5.6,32.0,344.0,70569.0,7806,Action,Drama,Music
22880,2011.0,R,96.0,Thriller,6.3,59.0,937.0,70526.0,7807,Drama,Thriller,
22886,2006.0,R,92.0,Thriller,6.7,66.0,21829.0,69136.0,7808,Comedy,Horror,Thriller
22893,2009.0,R,105.0,Thriller,6.4,58.0,26486.0,68009.0,7809,Comedy,Crime,Drama
22898,2012.0,R,95.0,Thriller,6.3,52.0,38101.0,65804.0,7810,Crime,Drama,Thriller
22901,2007.0,R,90.0,Thriller,6.1,52.0,10178.0,65388.0,7811,Crime,Thriller,War
22903,2016.0,PG-13,75.0,Thriller,6.1,72.0,1020.0,65250.0,7812,Animation,Action,Comedy
22904,2009.0,PG,74.0,Thriller,6.3,64.0,643.0,64918.0,7813,Animation,Family,Fantasy
22905,2006.0,R,96.0,Thriller,6.1,57.0,13160.0,64802.0,7814,Drama,Sci-Fi,Thriller
22906,2002.0,R,111.0,Thriller,7.0,75.0,1148.0,64796.0,7815,Thriller,Crime,Drama
22909,2006.0,R,105.0,Thriller,6.7,57.0,15653.0,63260.0,7816,Animation,Action,Sci-Fi
22910,2007.0,R,100.0,Thriller,6.3,52.0,32713.0,62745.0,7817,Drama,Fantasy,Mystery
22913,2010.0,R,85.0,Thriller,5.5,49.0,12523.0,62000.0,7818,Action,Comedy,Horror
22915,2010.0,R,98.0,Thriller,6.2,65.0,1116.0,61759.0,7819,Crime,Drama,Thriller
22916,2013.0,R,90.0,Thriller,6.3,53.0,23546.0,61446.0,7820,Comedy,Crime,Thriller
22920,2013.0,R,101.0,Thriller,6.5,57.0,28350.0,60213.0,7821,Action,Drama,Romance
22924,2014.0,PG-13,103.0,Thriller,6.6,58.0,7438.0,59306.0,7822,Drama,Thriller,Western
22926,2007.0,R,102.0,Thriller,5.1,52.0,9430.0,58669.0,7823,Drama,Horror,Thriller
22929,2010.0,PG-13,104.0,Thriller,5.5,33.0,1963.0,57190.0,7824,Drama,Mystery,Thriller
22930,2001.0,R,99.0,Thriller,4.9,49.0,4205.0,56653.0,7825,Comedy,Crime,Drama
22932,2010.0,R,110.0,Thriller,6.1,49.0,13226.0,56129.0,7826,Horror,Sci-Fi,Thriller
22936,2014.0,R,88.0,Thriller,5.7,49.0,23058.0,55749.0,7827,Action,Comedy,Horror
22937,2000.0,R,86.0,Thriller,5.9,40.0,3476.0,55381.0,7828,Comedy,Thriller,Crime
22939,2014.0,R,100.0,Thriller,5.7,42.0,22082.0,55007.0,7829,Drama,Fantasy,Horror
22940,2016.0,R,94.0,Thriller,6.1,69.0,6759.0,55000.0,7830,Drama,Mystery,Thriller
22941,2006.0,R,98.0,Thriller,6.2,48.0,3300.0,54902.0,7831,Drama,Thriller,
22945,2005.0,R,95.0,Thriller,6.3,43.0,29741.0,54556.0,7832,Action,Comedy,Horror
22946,2003.0,R,130.0,Thriller,7.0,58.0,11249.0,54419.0,7833,Crime,Drama,Horror
22950,2009.0,R,96.0,Thriller,4.8,48.0,2523.0,53723.0,7834,Horror,Thriller,
22951,2013.0,R,112.0,Thriller,5.1,24.0,778.0,53668.0,7835,Action,Crime,Thriller
22952,2006.0,R,107.0,Thriller,6.3,36.0,6096.0,53481.0,7836,Crime,Drama,Thriller
22953,2012.0,R,114.0,Thriller,6.2,36.0,58712.0,52624.0,7837,Action,Adventure,Drama
22954,2000.0,R,122.0,Thriller,5.9,25.0,20826.0,52526.0,7838,Drama,Mystery,Thriller
22963,2013.0,R,99.0,Thriller,3.8,36.0,10484.0,49494.0,7839,Drama,Thriller,
22966,2006.0,R,110.0,Thriller,7.2,73.0,8422.0,49413.0,7840,Action,Crime,Thriller
22967,2007.0,R,106.0,Thriller,5.1,47.0,3522.0,49333.0,7841,Drama,Thriller,
22968,2014.0,R,116.0,Thriller,7.2,74.0,24824.0,49284.0,7842,Action,Crime,Drama
22970,2001.0,R,119.0,Thriller,6.6,70.0,16880.0,49046.0,7843,Horror,Mystery,Sci-Fi
22973,1998.0,R,69.0,Thriller,7.5,60.0,87243.0,48482.0,7844,Crime,Mystery,Thriller
22974,2010.0,R,93.0,Thriller,6.8,48.0,24958.0,48430.0,7845,Comedy,Crime,Thriller
22976,2001.0,R,109.0,Thriller,6.5,66.0,33509.0,47239.0,7846,Action,Crime,Drama
22978,2008.0,R,105.0,Thriller,6.7,75.0,5509.0,47174.0,7847,Crime,Drama,Thriller
22980,2018.0,R,139.0,Thriller,6.5,60.0,33650.0,46083.0,7848,Crime,Drama,Mystery
22981,2000.0,R,93.0,Thriller,5.0,49.0,1479.0,45826.0,7849,Crime,Mystery,Thriller
22983,2007.0,PG-13,92.0,Thriller,7.2,76.0,9933.0,45661.0,7850,Drama,Thriller,
22985,2002.0,R,129.0,Thriller,7.6,56.0,62836.0,45289.0,7851,Crime,Drama,Thriller
22986,2011.0,R,105.0,Thriller,5.7,49.0,18919.0,45282.0,7852,Crime,Drama,History
22992,2005.0,R,158.0,Thriller,5.4,21.0,6999.0,44785.0,7853,Crime,Drama,Horror
